id,code,comment,label,GeneratedComment,BERTScore
121,"public static boolean floatArrayEquals(float[] x,float[] y,float tol){
  for (int i=0; i < x.length; i+=1) {
    if (x[i] == 0) {
      return y[i] == 0;
    }
    if (Math.abs((y[i] - x[i]) / x[i]) > tol) {
      return false;
    }
  }
  return true;
}
",compare two float arrays using a given tolerance,how-it-is-done,"// Compares two float arrays for equality within a specified tolerance, accounting for zero values.",0.895237923
122,"@Override protected void sendData(final OutputStream out) throws IOException {
  LOG.trace(""enter sendData(OutputStream out)"");
  if (lengthOfData() == 0) {
    LOG.debug(""No data to send."");
    return;
  }
  final byte[] tmp=new byte[4096];
  final InputStream instream=source.createInputStream();
  try {
    int len;
    while ((len=instream.read(tmp)) >= 0) {
      out.write(tmp,0,len);
    }
  }
  finally {
    instream.close();
  }
}
","write the data in "" source "" to the specified stream .",what,"// Sends data to the provided OutputStream if available, reading in chunks from the source InputStream.",0.8652092814445496
123,"    public ReusableStringBuffer append(String s) {
	if (s == null) {
	    s = String.valueOf(s);
	}

        int newLength = s.length() + length;
        if(newLength > value.length) {
            expandCapacity(newLength);
        }

        s.getChars(0, s.length(), value, length);
        setLength(newLength);

        return this;
    }   
",append the given string to the end of this reusablestringbuffer,what,"// Appends a string to the end of the buffer, expanding capacity if needed.",0.86839813
124,"	public void delete(Employees entity) {
		EntityManagerHelper
				.log(""deleting Employees instance"", Level.INFO, null);
		try {
			entity = getEntityManager().getReference(Employees.class,
					entity.getId());
			getEntityManager().remove(entity);
			EntityManagerHelper.log(""delete successful"", Level.INFO, null);
		} catch (RuntimeException re) {
			EntityManagerHelper.log(""delete failed"", Level.SEVERE, re);
			throw re;
		}
	}
",delete a persistent employees entity,what,// Deletes the specified Employees entity from the database and logs the operation result.,0.8625361323356628
125,"public MonthDateFormat(Locale locale,int chars){
  this(TimeZone.getDefault(),locale,chars,true,false);
}
",creates a new instance for the specified time zone .,why,"// Constructs a MonthDateFormat with the default time zone, specified locale, and character limit, enabling parsing and disabling strict mode.",0.8737236261367798
126,"@Override
    public ReaderT<W,T,R> peek(final Consumer<? super R> peek) {
        return of(run.peek(reader -> reader.mapFn(a -> {
            peek.accept(a);
            return a;
        })));
    }",peek at the current value of the future,what,// Returns a new ReaderT that applies a side-effect function to each value while preserving the original ReaderT structure.,0.8478103280067444
127,"    private void setCertificateToPartner( Partner partner, KeystoreCertificate certificate, int category, int prio){
        partner.getPartnerCertificateInformationList().insertNewCertificate(certificate.getSerialNumberDEC(), category, prio);
        this.certificateAccess.storePartnerCertificateInformationList(partner);
        //display the changes in the certificates for the user in the log
        this.logger.fine( partner.getPartnerCertificateInformationList().getCertificatePurposeDescription(this.certificateManager, partner, category));
    }
",sets a certificate to a partner,what,// Updates the partner's certificate information and logs the purpose description.,0.8703330755233765
128,"public void register(Route route){
  Integer oldSize=Integer.valueOf(_routeHashTable.size());
  _routeHashTable.put(route.getId(),route);
  int id=Integer.parseInt(route.getId());
  if (id > _id) {
    _id=id;
  }
  setDirtyAndFirePropertyChange(LISTLENGTH_CHANGED_PROPERTY,oldSize,Integer.valueOf(_routeHashTable.size()));
}
",remember a namedbean object created outside the manager .,what,// Registers a new route and updates the maximum ID and listeners on size change.,0.850650966
129,"public byte[] decrypt(byte[] data,final String ref,final boolean isEncryption,final String cacheName,final boolean alwaysUseRC4,final boolean isString) throws PdfSecurityException {
  if (getBooleanValue(PDFflags.IS_FILE_ENCRYPTED) || isEncryption) {
    BufferedOutputStream streamCache=null;
    BufferedInputStream bis=null;
    boolean isAES=false;
    byte[] AESData=null;
    if (cacheName != null) {
      try {
        if (data == null) {
          AESData=new byte[16];
          final FileInputStream fis=new FileInputStream(cacheName);
          fis.read(AESData);
          fis.close();
        }
        final File tempFile2=File.createTempFile(""jpedal"","".raw"",new File(ObjectStore.temp_dir));
        cachedObjects.put(tempFile2.getAbsolutePath(),""x"");
        ObjectStore.copy(cacheName,tempFile2.getAbsolutePath());
        final File rawFile=new File(cacheName);
        rawFile.delete();
        streamCache=new BufferedOutputStream(new FileOutputStream(cacheName));
        bis=new BufferedInputStream(new FileInputStream(tempFile2));
      }
 catch (      final IOException e1) {
        LogWriter.writeLog(""Exception "" + e1 + "" in decrypt"");
      }
    }
    int keyLength=this.keyLength;
    String algorithm=""RC4"", keyType=""RC4"";
    IvParameterSpec ivSpec=null;
    final PdfObject AESObj;
    if (!isString) {
      AESObj=StmFObj;
    }
 else {
      AESObj=StrFObj;
    }
    if (certificate != null) {
      setPasswordFromCertificate(AESObj);
      AESObj.setIntNumber(PdfDictionary.Length,16);
    }
    if (!alwaysUseRC4 && AESObj == null && isAESIdentity) {
      return data;
    }
    if (AESObj != null) {
      final String cryptName=AESObj.getName(PdfDictionary.CFM);
      if (cryptName != null && !alwaysUseRC4 && ((cryptName.equals(""AESV2"") || (cryptName.equals(""AESV3""))))) {
        cipher=null;
        algorithm=""AES/CBC/PKCS5Padding"";
        keyType=""AES"";
        isAES=true;
        final byte[] iv=new byte[16];
        if (AESData != null) {
          System.arraycopy(AESData,0,iv,0,16);
        }
 else {
          System.arraycopy(data,0,iv,0,16);
        }
        ivSpec=new IvParameterSpec(iv);
        if (data == null) {
          try {
            bis.skip(16);
          }
 catch (          final IOException e) {
            LogWriter.writeLog(""Exception: "" + e.getMessage());
          }
        }
 else {
          final int origLen=data.length;
          final int newLen=origLen - 16;
          byte[] newData=new byte[newLen];
          System.arraycopy(data,16,newData,0,newLen);
          data=newData;
          final int diff=(data.length & 15);
          int newLength=data.length;
          if (diff > 0) {
            newLength=newLength + 16 - diff;
            newData=new byte[newLength];
            System.arraycopy(data,0,newData,0,data.length);
            data=newData;
          }
          if (rev == 5) {
            try {
              final byte[] finalKey=new byte[32];
              System.arraycopy(encryptionKey,0,finalKey,0,finalKey.length);
              return decodeAES(finalKey,data,iv);
            }
 catch (            final Exception e) {
              throw new PdfSecurityException(""Exception "" + e + "" decrypting content in AES revision 5"");
            }
          }
        }
      }
    }
    byte[] currentKey=new byte[keyLength];
    if (!ref.isEmpty()) {
      currentKey=new byte[keyLength + 5];
    }
    System.arraycopy(encryptionKey,0,currentKey,0,keyLength);
    try {
      final byte[] finalKey;
      if (rev == 5) {
        finalKey=new byte[32];
        System.arraycopy(currentKey,0,finalKey,0,finalKey.length);
      }
 else {
        if (!ref.isEmpty()) {
          final int pointer=ref.indexOf(' ');
          final int pointer2=ref.indexOf(' ',pointer + 1);
          final int obj=Integer.parseInt(ref.substring(0,pointer));
          final int gen=Integer.parseInt(ref.substring(pointer + 1,pointer2));
          currentKey[keyLength]=((byte)(obj & 0xff));
          currentKey[keyLength + 1]=((byte)((obj >> 8) & 0xff));
          currentKey[keyLength + 2]=((byte)((obj >> 16) & 0xff));
          currentKey[keyLength + 3]=((byte)(gen & 0xff));
          currentKey[keyLength + 4]=((byte)((gen >> 8) & 0xff));
        }
        finalKey=new byte[Math.min(currentKey.length,16)];
        if (!ref.isEmpty()) {
          final MessageDigest currentDigest=MessageDigest.getInstance(""MD5"");
          currentDigest.update(currentKey);
          if (isAES && keyLength >= 16) {
            final byte[] salt={(byte)0x73,(byte)0x41,(byte)0x6c,(byte)0x54};
            currentDigest.update(salt);
          }
          System.arraycopy(currentDigest.digest(),0,finalKey,0,finalKey.length);
        }
 else {
          System.arraycopy(currentKey,0,finalKey,0,finalKey.length);
        }
      }
      if (cipher == null) {
        cipher=Cipher.getInstance(algorithm);
      }
      final SecretKey testKey=new SecretKeySpec(finalKey,keyType);
      if (isEncryption) {
        cipher.init(Cipher.ENCRYPT_MODE,testKey);
      }
 else {
        if (ivSpec == null) {
          cipher.init(Cipher.DECRYPT_MODE,testKey);
        }
 else {
          cipher.init(Cipher.DECRYPT_MODE,testKey,ivSpec);
        }
      }
      if (streamCache != null) {
        final CipherInputStream cis=new CipherInputStream(bis,cipher);
        int nextByte;
        while (true) {
          nextByte=cis.read();
          if (nextByte == -1) {
            break;
          }
          streamCache.write(nextByte);
        }
        cis.close();
        streamCache.close();
        bis.close();
      }
      if (data != null) {
        data=cipher.doFinal(data);
      }
    }
 catch (    final Exception e) {
      throw new PdfSecurityException(""Exception "" + e + "" decrypting content"");
    }
  }
  if (alwaysReinitCipher) {
    cipher=null;
  }
  return data;
}
",reads the line / s from file which make up an object includes move,noisy,"```java
// Decrypts PDF content using specified encryption method and handling potential caching.
```",0.8105863332748413
130,"private void getOffset(long time, boolean local, int NonExistingTimeOpt, int DuplicatedTimeOpt, int[] offsets) {
        complete();
        TimeZoneRule rule = null;
        if (historicTransitions == null) {
            rule = initialRule;
        } else {
            long tstart = getTransitionTime(historicTransitions.get(0),
                    local, NonExistingTimeOpt, DuplicatedTimeOpt);
            if (time < tstart) {
                rule = initialRule;
            } else {
                int idx = historicTransitions.size() - 1;
                long tend = getTransitionTime(historicTransitions.get(idx),
                        local, NonExistingTimeOpt, DuplicatedTimeOpt);
                if (time > tend) {
                    if (finalRules != null) {
                        rule = findRuleInFinal(time, local, NonExistingTimeOpt, DuplicatedTimeOpt);
                    }
                    if (rule == null) {
                        // no final rules or the given time is before the first transition
                        // specified by the final rules -> use the last rule
                        rule = (historicTransitions.get(idx)).getTo();
                    }
                } else {
                    // Find a historical transition
                    while (idx >= 0) {
                        if (time >= getTransitionTime(historicTransitions.get(idx),
                                local, NonExistingTimeOpt, DuplicatedTimeOpt)) {
                            break;
                        }
                        idx--;
                    }
                    rule = (historicTransitions.get(idx)).getTo();
                }
            }
        }
        offsets[0] = rule.getRawOffset();
        offsets[1] = rule.getDSTSavings();
    }",getoffset internal implementation,noisy,// Retrieves the timezone offset based on the provided time and historical transition rules.,0.8408085703849792
131,"public void queueEvent(KeenProject project, String eventCollection, Map<String, Object> event,
                           Map<String, Object> keenProperties, final KeenCallback callback) {

        if (!isActive) {
            handleLibraryInactive(callback);
            return;
        }

        if (project == null && defaultProject == null) {
            handleFailure(null,
                          project,
                          eventCollection,
                          event,
                          keenProperties,
                          new IllegalStateException(
                                  ""No project specified, but no default project found""));
            return;
        }
        KeenProject useProject = (project == null ? defaultProject : project);

        try {
            // Build the event
            Map<String, Object> newEvent =
                    validateAndBuildEvent(useProject, eventCollection, event, keenProperties);

            // Serialize the event into JSON.
            StringWriter writer = new StringWriter();
            jsonHandler.writeJson(writer, newEvent);
            String jsonEvent = writer.toString();
            KeenUtils.closeQuietly(writer);

            try {
                // Save the JSON event out to the event store.
                Object handle = eventStore.store(useProject.getProjectId(), eventCollection, jsonEvent);

                if (eventStore instanceof KeenAttemptCountingEventStore) {
                    synchronized (attemptsLock) {
                        Map<String, Integer> attempts = getAttemptsMap(useProject.getProjectId(), eventCollection);
                        attempts.put("""" + handle.hashCode(), maxAttempts);
                        setAttemptsMap(useProject.getProjectId(), eventCollection, attempts);
                    }
                }
            } catch(IOException ex) {
                KeenLogging.log(""Failed to set the event POST attempt count. The event was still "" +
                        ""queued and will we POSTed."");
            }
            handleSuccess(callback, project, eventCollection, event, keenProperties);
        } catch (Exception e) {
            handleFailure(callback, project, eventCollection, event, keenProperties, e);
        }
    }",synchronously queues an event for publishing .,why,"// Queue an event for processing, ensuring project validity and handling potential errors.",0.8724591135978699
132,"public Token match(int tok) throws ParseException {
  if (Debug.parserDebug) {
    Debug.println(""match "" + tok);
  }
  if (tok > START && tok < END) {
    if (tok == ID) {
      if (!startsId())       throw new ParseException(buffer + ""\nID expected"",ptr);
      String id=getNextId();
      this.currentMatch=new Token();
      this.currentMatch.tokenValue=id;
      this.currentMatch.tokenType=ID;
    }
 else     if (tok == SAFE) {
      if (!startsSafeToken())       throw new ParseException(buffer + ""\nID expected"",ptr);
      String id=ttokenSafe();
      this.currentMatch=new Token();
      this.currentMatch.tokenValue=id;
      this.currentMatch.tokenType=SAFE;
    }
 else     if (tok == ID_NO_WHITESPACE) {
      if (!startsIdNoWhiteSpace())       throw new ParseException(buffer + ""\nID no white space expected"",ptr);
      String id=getNextIdNoWhiteSpace();
      this.currentMatch=new Token();
      this.currentMatch.tokenValue=id;
      this.currentMatch.tokenType=ID_NO_WHITESPACE;
    }
 else {
      String nexttok=getNextId();
      Integer cur=currentLexer.get(Utils.toUpperCase(nexttok));
      if (cur == null || cur.intValue() != tok)       throw new ParseException(buffer + ""\nUnexpected Token : "" + nexttok,ptr);
      this.currentMatch=new Token();
      this.currentMatch.tokenValue=nexttok;
      this.currentMatch.tokenType=tok;
    }
  }
 else   if (tok > END) {
    char next=lookAhead(0);
    if (tok == DIGIT) {
      if (!isDigit(next))       throw new ParseException(buffer + ""\nExpecting DIGIT"",ptr);
      this.currentMatch=new Token();
      this.currentMatch.tokenValue=String.valueOf(next);
      this.currentMatch.tokenType=tok;
      consume(1);
    }
 else     if (tok == ALPHA) {
      if (!isAlpha(next))       throw new ParseException(buffer + ""\nExpecting ALPHA"",ptr);
      this.currentMatch=new Token();
      this.currentMatch.tokenValue=String.valueOf(next);
      this.currentMatch.tokenType=tok;
      consume(1);
    }
  }
 else {
    char ch=(char)tok;
    char next=lookAhead(0);
    if (next == ch) {
      consume(1);
    }
 else     throw new ParseException(buffer + ""\nExpecting  >>>"" + ch+ ""<<< got >>>""+ next+ ""<<<"",ptr);
  }
  return this.currentMatch;
}
",match the given token or throw an exception if no such token can be matched.,property,// Matches the provided token type and updates the current match accordingly while handling parsing errors.,0.8652962446212769
133,"private static img createImage(String AD_Language,String name,String js_command,boolean enabled,boolean pressed){
  StringBuffer imgName=new StringBuffer(name);
  if (!enabled)   imgName.append(""D"");
 else   if (pressed)   imgName.append(""X"");
  imgName.append(""16.gif"");
  img img=new img(WebEnv.getImageDirectory(imgName.toString()),name);
  if (enabled)   img.setAlt(Msg.getMsg(AD_Language,name));
  if (!pressed || !enabled)   img.setID(""imgButton"");
 else   img.setID(""imgButtonPressed"");
  img.setHeight(16);
  img.setWidth(16);
  img.setBorder(0);
  img.setTitle(name);
  return img;
}
","create image with name , id of button _ name and set p _ command onclick",how-it-is-done,// Constructs an image based on state (enabled/pressed) and sets attributes accordingly.,0.8394795656204224
134,"public void add(ClosingAwareWebDriver driver){
  drivers.add(driver);
}
",register webdriver instance that should be terminated at the end of the suite,what,// Adds a ClosingAwareWebDriver instance to the collection of drivers.,0.8812294006347656
135,"public static Set<Policy> policies(Config config) {
    BasicSettings settings = new BasicSettings(config);
    return settings.admission().stream().map(admission ->
      new SegmentedLruPolicy(admission, config)
    ).collect(toSet());
  }",returns all variations of this policy based on the configuration parameters .,property,// Creates a set of SegmentedLruPolicy instances from admission settings in the given configuration.,0.8530796766281128
136,"public static LongStream zipfian(int items, double constant, int events) {
    return generate(new ZipfianGenerator(items, constant), events);
  }","returns a sequence of events where some items are more popular than others , according to a zipfian distribution .",how-it-is-done,// Generates a stream of Zipfian-distributed values for the specified number of events.,0.8701077699661255
137,"		protected boolean isSourceEditing() {
			return source;
		}
",checks for source editing,why,// Check if the editor is currently in source editing mode.,0.862510622
138,"    public void setLongValue(long value) throws XMLConfigurationException {
        if (type == null) {
            throw new XMLConfigurationException(
                    ""The type has not been initialized"");
        } else if (XMLConfigurationType.LONG_VALUE == type.getType()) {
            longValue = value;
        } else {
            throw new XMLConfigurationException(
                    ""The value is not of type [long]."");
        }
    }
",the setter method for the long value,why,"// Validates type and assigns a long value, throwing exceptions for uninitialized types or mismatched types.",0.8648395538330078
139,"protected Buffer checkErrorPacket() throws SQLException {
  return checkErrorPacket(-1);
}
","checks for errors in the reply packet , and if none , returns the reply packet , ready for reading",how-it-is-done,// Calls the overloaded checkErrorPacket method with a default value to validate error packets.,0.8486934304237366
140,"    public void setQueryTimeout(int seconds) throws SQLException {
        try {
            if(Trace.isEnabled()) Trace.trace(getId(),seconds);
            if(seconds<0) {
                throw Factory.getInvalidValueException(""seconds:""+seconds);
            }
            queryTimeout=seconds;
            queryTimeoutSet=true;
        } catch(Throwable e) {
            throw convertThrowable(e);
        }
    }
",sets the current query timeout in seconds,what,"// Sets the database query timeout in seconds, throwing an exception for invalid values.",0.9128870368003845
141,"    public void setChildren(List<PartitionRule> rules) {
        if (!rules.isEmpty()) {
            innerRules.addAll(rules);
        }
    }
",adds the given rules to the list of known sub partition rules,how-it-is-done,// Adds non-empty list of PartitionRule objects to innerRules.,0.8682317733764648
142,"   protected void setCheckmate (boolean t) {
      checkmate = t;
      if (result == null)
         result = new ChessResult((board.isBlackMove()) 
	             ? ChessResult.BLACK_WIN
	             : ChessResult.WHITE_WIN);
   }
",sets teh checkmate flag and also sets the result field to a new chessresult if and only if result was null,property,// Sets the checkmate state and determines the game result if not already set.,0.8741199970245361
143,"public static Method[] getMethods(Class<?> clazz) {
        final boolean legacyApproach = isGetMethodsLegacyApproach();

        final List<Method> allMethods = new ArrayList<>();
        addMethods(allMethods, clazz, legacyApproach);

        return allMethods.toArray(new Method[allMethods.size()]);
    }","gets all methods of a class , excluding those from object .",how-it-is-done,"// Retrieves all methods from the specified class, using a legacy approach if configured.",0.8698933720588684
144,"	public Result evaluate( HttpResponseData httpResponse, Variables variables, long ruleId, java.util.Date scanStartTime ) throws DefinitionEvaluationException, SQLException{
		Connection connection = null;
		
		try{
			connection = Application.getApplication().getDatabaseConnection(Application.DatabaseAccessType.SCANNER);
			return evaluate( httpResponse, variables, ruleId, connection, scanStartTime );
		}
		catch(NoDatabaseConnectionException e){
			throw new DefinitionEvaluationException(""Database connection could not be established"", e);
		}
		finally{
			if( connection != null ){
				connection.close();
			}
		}
		
	}
",this method evaluates the given data with this definition,what,// Establishes a database connection to evaluate rules based on the HTTP response and provided variables.,0.8611685037612915
145,"public TrueTypeFont(int type){
  this.type=type;
  tables=Collections.synchronizedSortedMap(new TreeMap<String,Object>());
}
",creates a new instance of truetypeparser,what,// Initializes a TrueTypeFont object with a specified type and a synchronized map for font tables.,0.8455314636230469
146,"public static String toJavaDateTimeFormat(String strftime) {
    if (!StringUtils.contains(strftime, '%')) {
      return replaceL(strftime);
    }

    StringBuilder result = new StringBuilder();

    for (int i = 0; i < strftime.length(); i++) {
      char c = strftime.charAt(i);
      if (c == '%') {
        c = strftime.charAt(++i);
        boolean stripLeadingZero = false;

        if (c == '-') {
          stripLeadingZero = true;
          c = strftime.charAt(++i);
        }

        if (stripLeadingZero) {
          result.append(CONVERSIONS[c].substring(1));
        } else {
          result.append(CONVERSIONS[c]);
        }
      } else if (Character.isLetter(c)) {
        result.append(""'"");
        while (Character.isLetter(c)) {
          result.append(c);
          if (++i < strftime.length()) {
            c = strftime.charAt(i);
          } else {
            c = 0;
          }
        }
        result.append(""'"");
        --i; // re-consume last char
      } else {
        result.append(c);
      }
    }

    return replaceL(result.toString());
  }","parses a string in python strftime format , returning the equivalent string in java date time format .",how-it-is-done,// Converts a strftime format string to its corresponding Java date-time format by processing special characters and applying transformations.,0.8828229308128357
147,"	public void fightEnd() {
		if (attackerCasualties == 0 && defenderCasualties == 0) {
			this.activeFight = false;
			this.attackerWins = false;
			this.attackingBanner = null;
			this.defendingBanner = null;
			this.attackingProvince = null;
			this.defendingProvince = null;
		}
	}
",checks if the attacker can retreat and finishes the fight if possible,how-it-is-done,// Ends the fight if there are no casualties for either attacker or defender.,0.8677189946174622
148,"	 protected String doSOAP(HttpServletRequest req) throws ServletException{

		 throw new ServletException(""SOAP result not supported"");
	 }   
",returns soap xml results to the caller,property,"// Handles SOAP requests, throwing an exception for unsupported results.",0.8591393232345581
149,"	public String getStreetLine3() {
		return(primitive.getStreet().getLine3());
	}
",gets the line3 field of the address street element,what,// Retrieves the third line of the street address from the primitive object.,0.8849684596061707
